Código,Nome,UF
160448,5 BATALHAO DE ENGENHARIA DE COMBATE,SC
167448,5 BATALHAO DE ENGENHARIA DE COMBATE,SC
167348,5 BATALHAO DE ENGENHARIA DE CONSTRUCAO,RO
160348,5 BATALHAO DE ENGENHARIA DE CONSTRUCAO/RO,RO
160472,5 BATALHAO DE INFANTARIA LEVE - 5 B I L,SP
167472,5 BATALHAO DE INFANTARIA LEVE - 5 B I L,SP
167213,5 BATALHAO LOGISTICO,PR
160213,5 BATALHAO LOGISTICO,PR
160480,5 CIRCUNSCRICAO DE SERVICO MILITAR,SP
167480,5 CIRCUNSCRICAO DE SERVICO MILITAR,SP
167214,5 COMPANHIA DE COMUNICACOES BLINDADA,PR
160214,5 COMPANHIA DE COMUNICACOES BLINDADA,PR
167278,5 DIVISAO DE LEVANTAMENTO,RJ
160278,5 DIVISAO DE LEVANTAMENTO-RJ,RJ
167216,5 ESQUADRAO DE CAVALARIA MECANIZADA,PR
160216,5 ESQUADRAO DE CAVALARIA MECANIZADA,PR
160217,5 GRUPO DE ARTILHARIA DE CAMPANHA/AP,PR
167217,5 GRUPO DE ARTILHARIA DE CAMPANHA/AP,PR
167234,5 REGIMENTO DE CARROS DE COMBATE,PR
160234,5 REGIMENTO DE CARROS DE COMBATE,PR
167401,5 REGIMENTO DE CAVALARIA MECANIZADO,RS
160401,5 REGIMENTO DE CAVALARIA MECANIZADO/RS,RS
167222,5. BATALHAO DE SUPRIMENTO,PR
160222,5. BATALHAO DE SUPRIMENTO,PR
160233,5ª BRIGADA DE CAVALARIA BLINDADA,PR
926576,5º CENTRO REGIONAL DE SAúDE,PA
167103,50 BATALHAO DE INFANTARIA DE SELVA,MA
160103,50 BATALHAO DE INFANTARIA DE SELVA/MA,MA
160160,51 BATALHAO DE INFANTARIA DE SELVA,PA
167160,51 BATALHAO DE INFANTARIA DE SELVA,PA
167169,52 BATALHAO DE INFANTARIA DE SELVA,PA
160169,52 BATALHAO DE INFANTARIA DE SELVA,PA
910959,5283 PARTICIPACOES LTDA,RJ
160167,53 BATALHAO DE INFANTARIA DE SELVA,PA
167167,53 BATALHAO DE INFANTARIA DE SELVA,PA
167005,54 BATALHAO DE INFANTARIA DE SELVA,AM
160005,54 BATALHAO DE INFANTARIA DE SELVA/AM,AM
160122,55 BATALHAO DE INFANTARIA,MG
167122,55 BATALHAO DE INFANTARIA,MG
167279,57 BATALHAO DE INFANTARIA MOTORIZADO (ES),RJ
160279,57 BATALHAO DE INFANTARIA MOTORIZADO(ES)-RJ,RJ
167095,58 BATALHAO DE INFANTARIA MOTORIZADO,GO
160095,58 BATALHAO DE INFANTARIA MOTORIZADO-MEX/GO,GO
167004,59 BATALHAO DE INFANTARIA MOTORIZADO,AL
160004,59 BATALHAO DE INFANTARIA MOTORIZADO/AL,AL
160534,5A INSPETORIA CONTAB. E FINANCAS DO EXERCITO,PR
167360,6 BATALHAO DE COMUNICACAO DIVISIONARIO,RS
160360,6 BATALHAO DE COMUNICACAO DIVISIONARIO/RS,RS
160402,6 BATALHAO DE ENGENHARIA DE COMBATE,RS
167402,6 BATALHAO DE ENGENHARIA DE COMBATE,RS
167353,6 BATALHAO DE ENGENHARIA DE CONSTRUCAO,RR
160353,6 BATALHAO DE ENGENHARIA DE CONSTRUCAO/RR,RR
160460,6 CIRCUNSCRICAO DE SERVICO MILITAR,SP
167460,6 CIRCUNSCRICAO DE SERVICO MILITAR,SP
167403,6 GRUPO DE ARTILHARIA DE CAMPANHA,RS
160403,6 GRUPO DE ARTILHARIA DE CAMPANHA/RS,RS
160479,6 GRUPO DE MISSEIS E FOGUETES,GO
167479,6 GRUPO DE MISSEIS E FOGUETES,GO
167358,6 REGIMENTO DE CAVALARIA BLINDADO,RS
160358,6 REGIMENTO DE CAVALARIA BLINDADO/RS,RS
167038,6. DEPOSITO DE SUPRIMENTO,BA
160038,6. DEPOSITO DE SUPRIMENTO,BA
926795,6ª VARA FEDERAL DE SÃO JOÃO DE MERITI,RJ
160197,6º INSPETORIA CONTAB. E FINANÇAS DO EXERC,BA
167536,61. BATALHAO DE INFANTARIA DE SELVA,AC
160536,61. BATALHAO DE INFANTARIA DE SELVA-MEX/AC,AC
160446,62 BATALHAO DE INFANTARIA,SC
167446,62 BATALHAO DE INFANTARIA,SC
167443,63 BATALHAO DE INFANTARIA,SC
160443,63 BATALHAO DE INFANTARIA,SC
167189,7 INSPETORIA DE CONTABILIDADE E FINANCAS,PE
160189,7 INSPETORIA DE CONTABILIDADE E FINANCAS,PE
167343,7 BATALHAO DE ENGENHARIA DE COMBATE,RN
160343,7 BATALHAO DE ENGENHARIA DE COMBATE,RN
160001,7 BATALHAO DE ENGENHARIA DE CONSTRUCAO-MEX/AC,AC
167001,7 BATALHAO DE ENGENHARIA E CONSTRUCAO,AC
167411,7 BATALHAO DE INFANTARIA BLINDADO,RS
160411,7 BATALHAO DE INFANTARIA BLINDADO/RS,RS
167099,7 CIRCUNSCRICAO DE SERVICO MILITAR,GO
160099,7 CIRCUNSCRICAO DO SERVICO MILITAR - MEX,GO
160181,7 GRUPO DE ARTILHARIA DE CAMPANHA,PE
167181,7 GRUPO DE ARTILHARIA DE CAMPANHA,PE
167543,7 INSPETORIA DE CONTABIL. E FINANCAS/CONTROL,PE
160543,7 INSPETORIA DE CONTABILIDADE E FINANCAS,PE
167435,7 REGIMENTO DE CAVALARIA MECANIZADO,RS
160435,7 REGIMENTO DE CAVALARIA MECANIZADO/RS,RS
167198,7.DEPOSITO DE SUPRIMENTO,PE
160198,7.DEPOSITO DE SUPRIMENTO,PE
273181,7.DISTRITO RODOVIARIO FEDERAL - MT/DNER/RJ,RJ
160182,7ª COMPANHIA DE COMUNICAçõES,PE
167182,7ª COMPANHIA DE COMUNICAçõES-FUNDO DO EXERCIT,PE
926043,7º CENTRO REGIONAL DE SAÚDE,PA
167177,71 BATALHAO DE INFANTARIA MOTORIZADO,PE
160177,71 BATALHAO DE INFANTARIA MOTORIZADO,PE
160183,72 BATALHAO DE INFANTARIA MOTORIZADO,PE
167183,72 BATALHAO DE INFANTARIA MOTORIZADO,PE
167171,8 BATALHAO DE ENGENHARIA DE CONSTRUCAO,PA
160171,8 BATALHAO DE ENGENHARIA DE CONSTRUCAO,PA
167405,8 BATALHAO DE INFANTARIA MOTORIZADO,RS
160405,8 BATALHAO DE INFANTARIA MOTORIZADO/RS,RS
167389,8 BATALHAO LOGISTICO,RS
160389,8 BATALHAO LOGISTICO/RS,RS
167390,8 CIRCUNSCRICAO DE SERVICO MILITAR,RS
160390,8 CIRCUNSCRICAO DE SERVICO MILITAR/RS,RS
167377,8 ESQUADRAO DE CAVALARIA MECANIZADO,RS
160377,8 ESQUADRAO DE CAVALARIA MECANIZADO/RS,RS
167243,8 GRUPO DE ARTILHARIA DE COSTA MOTORIZADO,RJ
160243,8 GRUPO DE ARTILHARIA DE COSTA MOTORIZADO/RJ,RJ
167437,8 REGIMENTO DE CAVALARIA MECANIZADO,RS
160437,8 REGIMENTO DE CAVALARIA MECANIZADO/RS,RS
167165,8. DEPOSITO DE SUPRIMENTO,PA
160165,8. DEPOSITO DE SUPRIMENTO,PA
926009,8º CENTRO REGIONAL DE SAÚDE,PA
926725,8º CENTRO REGIONAL DE SAÚDE/SESPA/BREVES,PA
160535,8A INSPETORIA CONTAB. E FINANCAS DO EXERCITO,PA
167132,9 BATALHAO DE ENGENHARIA DE COMBATE,MS
167157,9 BATALHAO DE ENGENHARIA DE CONSTRUCAO,MT
160157,9 BATALHAO DE ENGENHARIA DE CONSTRUCAO-MEX/MT,MT
167379,9 BATALHAO DE INFANTARIA MOTORIZADO,RS
160379,9 BATALHAO DE INFANTARIA MOTORIZADO/RS,RS
167421,9 BATALHAO LOGISTICO,RS
160421,9 BATALHAO LOGISTICO/RS,RS
167151,9 GRUPO DE ARTILHARIA DE CAMPANHA,MS
167430,9 REGIMENTO DE CAVALARIA BLINDADO,RS
160430,9 REGIMENTO DE CAVALARIA BLINDADO/RS,RS
167142,9.BATALHAO DE SUPRIMENTO,MS
167240,9ª BATERIA DE ARTILHARIA ANTIAÉREA,RJ
160240,9ª BATERIA DE ARTILHARIA ANTIAÉREA,RJ
160513,9º BATALHãO DE MANUTENçãO,MS
167513,9º BATALHãO DE MANUTENçãO,MS
926005,9º CENTRO REGIONAL DE SAÚDE,PA
160527,9A.INSPT. DE CONTABILIDADE E FINANCAS/MS,MS
451377,A PREFEITURA MUNICIPAL DE ESTEIO,RS
925258,ABRASA - ASSOC. BRAS. PROF. CUL. PRESERV MA,MT
120060,ACADEMIA DA FORCA AEREA,SP
167249,ACADEMIA MILITAR DAS AGULHAS NEGRAS,RJ
160249,ACADEMIA MILITAR DAS AGULHAS NEGRAS/RJ,RJ
200340,ACADEMIA NACIONAL DE POLICIA - DF,DF
200341,ACADEMIA NACIONAL DE POLICIA - DF,DF
925977,AÇÃO SOCIAL INTEGRADA AO PALÁCIO DO GOVERNO,PA
925261,ACETEP ASSOC. CENT. PUBL. DE EDUC. PROF.,SP
200413,ACORDO COOPERACAO BRASIL/EUA,DF
390078,ADM. HIDR. DAS HIDROV.DO TOCANTINS E ARAGUAIA,TO
926022,ADM.DAS HIDROVIAS DO TOCANTINS E ARAGUAIA,TO
390074,ADM.HIDROVIARIA DAS HIDROVIAS SAO FRANCISCO,MG
390077,ADMINIST. HIDROVIARIA DA AMAZONIA OCIDENTAL,AM
390079,ADMINIST. HIDROVIARIA DA HIDROVIA DO PARAGUAI,MS
926023,ADMINIST.DAS HIDROVIAS DA AMAZÕNIA ORIENTAL,PA
156001,ADMINISTRACAO,PA
153563,ADMINISTRACAO CENTRAL,RJ
926004,ADMINISTRAÇÃO DA HIDROVIA DO PARAGUAI,MS
390076,ADMINISTRAÇÃO DA HIDROVIA DO PARANA,SP
275010,ADMINISTRAçãO DA HIDROVIA DO PARANA,PR
275025,ADMINISTRACAO DA HIDROVIA DO SAO FRANCISCO,MG
275008,ADMINISTRACAO DAS HIDROVIAS DA AMAZONIA OCID.,AM
275015,ADMINISTRACAO DAS HIDROVIAS DO NORDESTE,MA
926184,ADMINISTRACAO DAS HIDROVIAS DO SUL,RS
153411,ADMINISTRACAO DE RESERVAS DA UFPE,PE
194032,ADMINISTRACAO EXECUTIVA REGIONAL DE GOIANIA,GO
158183,ADMINISTRACAO GERAL,ES
153254,ADMINISTRACAO GERAL/UFMG,MG
390080,ADMINISTRAÇÃO HIDROVIÁRIA AMAZONIA ORIENTAL,PA
390073,ADMINISTRACAO HIDROVIARIA DO NORDESTE,MA
390075,ADMINISTRACAO HIDROVIARIA DO SUL,RS
275011,ADMINISTRAÇÃO HIDROVIAS AMAZÔNIA ORIENTAL,PA
926554,ADMINISTRAÇÃO REGIONAL DA CANDANGOLÂNDIA,DF
926860,ADMINISTRAÇÃO REGIONAL DE SANTA MARIA,DF
925873,ADMINISTRAÇÃO REGIONAL DE SOBRADINHO,DF
194065,ADMINISTRACAO REGIONAL EXECUTIVA AGUA BOA MT,MT
832300,AENTRO DE ADESTRAMENTO DA ILHA DA MARAMBAIA,RJ
194039,AER.FUNAI/PRIMAVERA DO LESTE/MT,MT
125206,AEROPORTO DE ALTAMIRA/SBHT,PA
125120,AEROPORTO DE ARACAJU/SBAR,SE
125091,AEROPORTO DE BACACHERI/SBBI,PR
125084,AEROPORTO DE BAGÉ/SBBG,RS
125052,AEROPORTO DE BH - CARLOS PRATES / SBPR,MG
125051,AEROPORTO DE BH - PAMPULHA / SBBH,MG
125230,AEROPORTO DE BOA VISTA/SBBV,RR
125002,AEROPORTO DE BRASÍLIA/SBBR,DF
125150,AEROPORTO DE CAMPINA GRANDE/SBKG,PB
125075,AEROPORTO DE CAMPINAS/SBKP,SP
125030,AEROPORTO DE CAMPO GRANDE - SBCG,MS
125014,AEROPORTO DE CAMPOS/SBCP,RJ
125205,AEROPORTO DE CARAJÁS/SBCJ,PA
125050,AEROPORTO DE CONFINS/SBCF,MG
125031,AEROPORTO DE CORUMBA - SBCR,MS
125103,AEROPORTO DE CRICIÚMA SBCM,SC
125241,AEROPORTO DE CRUZEIRO DO SUL/SBCZ,AC
125040,AEROPORTO DE CUIABÁ/SBCY,MT
125090,AEROPORTO DE CURITIBA/SBCT,PR
125202,AEROPORTO DE DE BELÉM/SBBE,PA
125100,AEROPORTO DE FLORIANÓPOLIS/SBFL,SC
125170,AEROPORTO DE FORTALEZA/SBFZ,CE
125092,AEROPORTO DE FOZ DO IGUAÇU/SBFI,PR
125020,AEROPORTO DE GOIÂNIA/SBGO,GO
125111,AEROPORTO DE ILHÉUS/SBIL,BA
125192,AEROPORTO DE IMPERATRIZ/SBIZ,MA
125011,AEROPORTO DE JACAREPAGUÁ/SBJR,RJ
125151,AEROPORTO DE JOÃO PESSOA/SBJP,PB
125102,AEROPORTO DE JOINVILLE/SBJV,SC
125171,AEROPORTO DE JUAZEIRO DO NORTE/SBJU,CE
125053,AEROPORTO DE JUIZ DE FORA - MG,MG
125201,AEROPORTO DE JÚLIO CÉSAR/SBJC,PA
125093,AEROPORTO DE LONDRINA/SBLO,PR
125191,AEROPORTO DE MACAÉ/SBME,RJ
125220,AEROPORTO DE MACAPÁ/SBMQ,AP
125130,AEROPORTO DE MACEIÓ/SBMO,AL
125212,AEROPORTO DE MANAUS/SBEG,AM
125203,AEROPORTO DE MARABÁ/SBMA,PA
125056,AEROPORTO DE MONTES CLAROS/SBMK,MG
125160,AEROPORTO DE NATAL/SBNT,RN
125101,AEROPORTO DE NAVEGANTES/SBNF,SC
125181,AEROPORTO DE PARNAÍBA - SBPB,PI
125112,AEROPORTO DE PAULO AFONSO/SBUF,BA
125083,AEROPORTO DE PELOTAS/SBPK,RS
125141,AEROPORTO DE PETROLINA/SBPL,PE
125032,AEROPORTO DE PONTA PORÃ - SBPP,MS
125080,AEROPORTO DE PORTO ALEGRE/SBPA,RS
125250,AEROPORTO DE PORTO VELHO/SBPV,RO
125142,AEROPORTO DE RECIFE/SBRF,PE
125240,AEROPORTO DE RIO BRANCO/SBRB,AC
125110,AEROPORTO DE SALVADOR/SBSV,BA
125204,AEROPORTO DE SANTARÉM/SBSN,PA
125074,AEROPORTO DE SÃO JOSE DO CAMPOS/SBSJ,SP
125190,AEROPORTO DE SÃO LUIS/SBSL,MA
125073,AEROPORTO DE SÃO PAULO - CAMPO DE MARTE/SBMT,SP
125072,AEROPORTO DE SÃO PAULO - CONGONHAS - SBSP,SP
125071,AEROPORTO DE SAO PAULO - GUARULHOS/SBGR,SP
125211,AEROPORTO DE TABATINGA/SBTT,AM
125213,AEROPORTO DE TEFÉ/SBTF,AM
125180,AEROPORTO DE TERESINA/SBTE,PI
125054,AEROPORTO DE UBERABA/SBUR,MG
125055,AEROPORTO DE UBERLÂNDIA/SBUL,MG
125082,AEROPORTO DE URUGUAIANA/SBUG,RS
125060,AEROPORTO DE VITÓRIA/SBVT,ES
125057,AEROPORTO DE ZONA DA MATA/SBZY,MG
125013,AEROPORTO DO RIO DE JANEIRO - GALEãO/SBGL,RJ
125012,AEROPORTO DO RJ - SANTOS DUMONT/SBRJ,RJ
125260,AEROPORTO PALMAS/SBPJ,TO
170102,AF-ALFANDEGA DO PORTO DE VITORIA/ES,ES
135319,AF/PORTO ALEGRE,RS
511655,AG. DA PREVIDENCIA SOCIAL EM CRUZ DAS ALMAS,BA
511856,AG.DA PREV.SOCIAL EM VISCONDE RIO BRANCO,MG
925860,AG.DE REGUL. E CONT. DE SERV. PÚB. DO EST/PA,PA
925882,AG.DESEN.EM REDE DO ESTADO DO ESPIRITO SANTO,ES
253031,AG.NAC.DE VIGILANCIA SANITARIA/SET.CONTABIL,DF
926212,AG.TOCANT. DE REG. CONTR. E FISC. DE SERV.PUB,TO
926397,AGÊN.BRAS.GEST.DE FUNDOS GARANTID.GARANT.S.A.,DF
510633,AGENC.DA PREV.SOCIAL EM MIRACEMA DO TOCANTINS,TO
510283,AGENCIA DA PREVIDENCIA SOCIAL EM COXIM,MS
240025,AGENCIA BRASILEIRA DE COOPERACAO - ABC,DF
784321,AGENCIA DA CAPITANIA DOS PORTOS EM IMPERATRIZ,MA
511666,AGÊNCIA DA PEVIDÊNCIA SOCIAL EM ESPLANADA,BA
510353,AGENCIA DA PRAVIDENCIA SOCIAL EM GUARAPARI,ES
510419,AGENCIA DA PRAVIDENCIA SOCIAL EM MORRINHOS,GO
510015,AGENCIA DA PREV. SOCIAL EM BRASILIA - GAMA,DF
511694,AGÊNCIA DA PREV. SOCIAL EM CONCEIÇÃO D0 COITÉ,BA
511698,AGÊNCIA DA PREV. SOCIAL EM EUCLIDES DA CUNHA,BA
512042,AGENCIA DA PREV. SOCIAL EM ROLIM DE MOURA,RO
511672,AGÊNCIA DA PREV. SOCIAL EM SENHOR DO BONFIM,BA
510084,AGENCIA DA PREV. SOCIAL EM TOBIAS BARRETO,SE
510409,AGENCIA DA PREV.DSOCIAL EM GOIANIA-SUL,GO
510410,AGENCIA DA PREV.SOC.EM GOIANIA-UNIVERSITARIO,GO
510483,AGENCIA DA PREV.SOCIAL CRUZEIRO DO SUL,AC
510408,AGENCIA DA PREV.SOCIAL EM APAR.DE GOIANIA,GO
510514,AGENCIA DA PREV.SOCIAL EM CAMPINA GRANDE,PB
510902,AGENCIA DA PREV.SOCIAL EM FREDERICO WESTPHALE,RS
510823,AGENCIA DA PREV.SOCIAL EM GUARACIABA DO NORTE,CE
510418,AGENCIA DA PREV.SOCIAL EM IPORA,GO
511649,AGENCIA DA PREV.SOCIAL EM LIVRAM.DE N.SENHORA,BA
510970,AGENCIA DA PREV.SOCIAL EM SAO LOURENCO DO SUL,RS
511661,AGÊNCIA DA PREVID. SOCIAL AMÉLIA RODRIGUES,BA
512102,AGÊNCIA DA PREVID. SOCIAL EM ANGRA DOS REIS,RJ
512080,AGÊNCIA DA PREVID. SOCIAL EM BARRA DO PIRAÍ,RJ
512081,AGÊNCIA DA PREVID. SOCIAL EM BARRA MANSA,RJ
511850,AGÊNCIA DA PREVID. SOCIAL EM PARÁ DE MINAS,MG
512095,AGÊNCIA DA PREVID. SOCIAL EM RESENDE,RJ
511699,AGENCIA DA PREVID. SOCIAL EM TEIXEIRA FREITAS,BA
512089,AGÊNCIA DA PREVID. SOCIAL EM VALENÇA,RJ
511085,AGENCIA DA PREVID. SOCIAL EM VARZEA GRANDE,MT
512100,AGÊNCIA DA PREVID. SOCIAL EM VASSOURAS,RJ
510819,AGENCIA DA PREVID.SOCIAL EM FORTALEZA-PARQUE,CE
510972,AGENCIA DA PREVIDEN.SOCIAL EM CACAPAVA DO SUL,RS
510038,AGENCIA DA PREVIDENCIA SOC. EM SAO RAIMUNDO,PI
510039,AGENCIA DA PREVIDENCIA SOC.EM VALENCA DO PIAU,PI
510894,AGENCIA DA PREVIDENCIA SOCAIL EM CACHOEIRINHA,RS
512075,AGENCIA DA PREVIDENCIA SOCIAL - BANGU,RJ
512073,AGENCIA DA PREVIDENCIA SOCIAL - PENHA,RJ
511680,AGÊNCIA DA PREVIDÊNCIA SOCIAL EM ALAGOINHAS,BA
510123,AGENCIA DA PREVIDENCIA SOCIAL EM ALTAMIRA,PA
511671,AGENCIA DA PREVIDENCIA SOCIAL EM AMARGOSA,BA
512038,AGENCIA DA PREVIDENCIA SOCIAL EM ARIQUEMES,RO
511816,AGENCIA DA PREVIDENCIA SOCIAL EM BETIM,MG
511825,AGENCIA DA PREVIDENCIA SOCIAL EM BOM DESPACHO,MG
511648,AGENCIA DA PREVIDENCIA SOCIAL EM BRUMADO,BA
512039,AGENCIA DA PREVIDENCIA SOCIAL EM CACOAL,RO
510904,AGENCIA DA PREVIDENCIA SOCIAL EM CAMPO BOM,RS
510973,AGENCIA DA PREVIDENCIA SOCIAL EM CANDELARIA,RS
510818,AGENCIA DA PREVIDENCIA SOCIAL EM CAUCAIA,CE
511860,AGENCIA DA PREVIDENCIA SOCIAL EM CONGONHAS,MG
511802,AGENCIA DA PREVIDENCIA SOCIAL EM CORINTO,MG
510033,AGENCIA DA PREVIDENCIA SOCIAL EM CURIMATA,PI
511831,AGENCIA DA PREVIDENCIA SOCIAL EM CURVELO,MG
510895,AGENCIA DA PREVIDENCIA SOCIAL EM DOIS IRMAOS,RS
511690,AGÊNCIA DA PREVIDÊNCIA SOCIAL EM EUNÁPOLIS,BA
511793,AGÊNCIA DA PREVIDÊNCIA SOCIAL EM FORMIGA,MG
510417,AGENCIA DA PREVIDENCIA SOCIAL EM GOIANESIA,GO
511683,AGÊNCIA DA PREVIDÊNCIA SOCIAL EM ILHÉUS,BA
511659,AGÊNCIA DA PREVIDÊNCIA SOCIAL EM IPIAU,BA
511658,AGÊNCIA DA PREVIDÊNCIA SOCIAL EM ITABERABA,BA
510124,AGENCIA DA PREVIDENCIA SOCIAL EM ITAITUBA,PA
511662,AGÊNCIA DA PREVIDÊNCIA SOCIAL EM ITAMARAJU,BA
511664,AGÊNCIA DA PREVIDÊNCIA SOCIAL EM JACOBINA,BA
511678,AGÊNCIA DA PREVIDÊNCIA SOCIAL EM JEQUIE,BA
512040,AGENCIA DA PREVIDENCIA SOCIAL EM JI-PARANA,RO
510034,AGENCIA DA PREVIDENCIA SOCIAL EM LUZILANDIA,PI
510125,AGENCIA DA PREVIDENCIA SOCIAL EM MARABA,PA
511685,AGENCIA DA PREVIDENCIA SOCIAL EM MARAGOGIPE,BA
511681,AGENCIA DA PREVIDENCIA SOCIAL EM MURITIBA,BA
511677,AGENCIA DA PREVIDENCIA SOCIAL EM NAZARE,BA
510083,AGENCIA DA PREVIDENCIA SOCIAL EM NEOPOLIS,SE
511809,AGENCIA DA PREVIDENCIA SOCIAL EM OLIVEIRA,MG
510825,AGENCIA DA PREVIDENCIA SOCIAL EM PACAJUS,CE
511018,AGENCIA DA PREVIDENCIA SOCIAL EM PARACATU,MG
511684,AGÊNCIA DA PREVIDÊNCIA SOCIAL EM PAULO AFONSO,BA
510035,AGENCIA DA PREVIDENCIA SOCIAL EM PIRIPIRI,PI
510017,AGENCIA DA PREVIDENCIA SOCIAL EM PLANALTINA,DF
512041,AGENCIA DA PREVIDENCIA SOCIAL EM PORTO VELHO,RO
511818,AGENCIA DA PREVIDENCIA SOCIAL EM SANTA LUZIA,MG
511687,AGENCIA DA PREVIDENCIA SOCIAL EM SAO FELIX,BA
510037,AGENCIA DA PREVIDENCIA SOCIAL EM SAO JOAO PI,PI
511844,AGENCIA DA PREVIDENCIA SOCIAL EM SETE LAGOAS,MG
511084,AGENCIA DA PREVIDENCIA SOCIAL EM SINOP,MT
511686,AGENCIA DA PREVIDENCIA SOCIAL EM VALENCA,BA
511822,AGENCIA DA PREVIDENCIA SOCIAL EM VESPASIANO,MG
510899,AGENCIA DA PREVIDENCIA SOCIAL EM VIAMAO,RS
511815,AGENCIA DA PREVIDENCIA SOCIAL EM VICOSA,MG
512043,AGENCIA DA PREVIDENCIA SOCIAL EM VILHENA,RO
511663,AGÊNCIA DA PREVIDÊNCIA SOCIAL MORRO DO CHAPÉU,BA
511855,AGENCIA DA PREVIDENCIA SOCIAL PEDRO LEOPOLDO,MG
510016,AGENCIA DA PREVUDENCIA SOCIAL EM UNAI,MG
925898,AGÊNCIA DE DEFESA AGROPEC. DO ESTADO DO PARÁ,PA
926425,AGÊNCIA DE DEFESA AGROPECUÁRIA DE RORAIMA/RR,RR
925963,AGÊNCIA DE DEFESA AGROPECUÁRIA DO EST. DO TO,TO
459647,AGENCIA DE DEFESA E INSPECAO AGROPECUARIA,AP
925279,AGENCIA DE DES. SUST. DO BRASIL CENTRAL,MG
533001,AGENCIA DE DESENVOLVIMENTO DA AMAZONIA,PA
925901,AGêNCIA DE DESENVOLVIMENTO DO AMAPá,AM
533002,AGENCIA DE DESENVOLVIMENTO DO NORDESTE,PE
926205,AGÊNCIA DE FISCALIZAÇÃO DO DISTRITO FEDERAL,DF
926193,AGENCIA DE FOMENTO DE ALAGOAS,AL
926557,AGENCIA DE FOMENTO DO ESTADO RJ,RJ
925542,AGÊNCIA DE FOMENTO DO RN,RN
926147,AGENCIA DE METROLOGIA AV. CONF. INOVOçãO TEC,TO
925998,AGENCIA DE MODERNIZACAO DA GEST. DE PROCESSOS,AL
926376,AGENCIA DE MODERNIZACAO DA GEST. DE PROCESSOS,AL
280113,AGENCIA DE PROMOCAO DE EXPORTACOES DO BRASIL,DF
926042,AGENCIA DE SERV. ADM.DO ESTADO DE ALAGOAS,AL
925747,AGÊNCIA DE SERV.PÚB.DE ENERGIA DO EST. DO ES,ES
203001,AGENCIA ESPACIAL BRASILEIRA,DF
456504,AGENCIA EST. DE PES. AGRIC. E EXT. RURAL,MA
926226,AGENCIA ESTADUAL DE METROLOGIA,MS
926578,AGENCIA ESTADUAL DE TECNOLOGIA DA INFORMACAO,PE
925846,AGENCIA ESTADUAL DE VIGILANCIA EM SAUDE,RO
926844,AGÊNCIA EXECUTIVA METROPOLITANA,MA
926870,AGÊNCIA GOIANA DE DEFESA AGROPECUÁRIA,GO
925700,AGÊNCIA GOIANA DE DESENVOLVIMENTO RURAL,GO
926703,AGENCIA MUNICIPAL DE REG. DE SERV. DELEGADOS,AL
443001,AGENCIA NACIONAL DE AGUAS - ANA,DF
523001,AGENCIA NACIONAL DE AVIACAO CIVIL,DF
113214,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL - ANAC,DF
323028,AGENCIA NACIONAL DE ENERGIA ELETRICA - DF,DF
323102,AGENCIA NACIONAL DE MINERAÇÃO - DF,DF
323085,AGENCIA NACIONAL DE PETROLEO - SALVADOR,BA
323084,AGENCIA NACIONAL DE PETROLEO - SAO PAULO,SP
253003,AGENCIA NACIONAL DE SAUDE SUPLEMENTAR/MS,RJ
413001,AGENCIA NACIONAL DE TELECOMUNICACOES,DF
413007,AGENCIA NACIONAL DE TELECOMUNICACOES/PE,PE
393002,AGÊNCIA NACIONAL DE TRANSPORTES AQUAVIÁRIOS,DF
682010,AGÊNCIA NACIONAL DE TRANSPORTES AQUAVIÁRIOS,DF
393001,AGENCIA NACIONAL DE TRANSPORTES TERRESTRES,DF
253002,AGENCIA NACIONAL DE VIGILANCIA SANITARIA - DF,DF
203003,AGENCIA NACIONAL DO CINEMA - PR,RJ
323030,AGENCIA NACIONAL DO PETRÓLEO,DF
323031,AGENCIA NACIONAL DO PETROLEO - ANP - RJ,RJ
511196,AGENCIA PREVID.SOCIAL VITORIA DE SANTO ANTAO,PE
926248,AGÊNCIA REGUL.DE SERV.PÚBLICOS DO EST.DE AL,AL
926017,AGÊNCIA REGULAD.DE ÁGUAS- ENERGIA E SANEAM.DF,DF
925995,AGÊNCIA REGULADORA DE SERVIÇOS PÚBLICOS DO RN,RN
926282,AGENCIA TOCANTINENSE DE SANEAMENTO,TO
453528,AGÊNCIA TOCANTINENSE DE TRANSPORTES E OBRAS,TO
110089,AGU - PROCUR. DA UNIAO EM SANTA CATARINA - SC,SC
110086,AGU-PROCURADORIA DA UNIAO/MS,MS
110076,AGU-PROCURADORIA DA UNIAO/MT,MT
110155,AGU/GABINETE DO MINISTRO,DF
110074,AGU/PROCURADORIA DA UNIAO NO ESTADO DE GOIAS,GO
926342,AGUAS E ESGOTOS DO PIAUI SA,PI
410039,AJUSTE COMPL.ACORDO DE COOP.UPU-FD/BRA/97/001,DF
910952,ALBERTO PASQUALINI - REFAP S/A,RS
170172,ALF. DA RF DO BRASIL DO PORTO DE ITAJAÍ/SC,SC
170520,ALF. DO AEROPORTO INTERN. DE BELEM - PA,PA
170389,ALF. NO PORTO DE SAO FRANCISCO SUL- SC,SC
171150,ALF.DO AER.INT.DE SP/GUARULHOS-GOVERN. ANFM,SP
170532,ALFÂND.DA REC.FEDERAL DO BRASIL NO PORT.PECEM,CE
