;Abertura da Proposta;Edital;Endereço;Entrega da Proposta;Fax;Objeto;Telefone;preg_cod
68; em 20/05/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;07/05/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65  12º andar - Centro - Rio de Janeiro (RJ); a partir de 07/05/2010 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Vestimenta de Segurança;(0xx21) 25887000;762010
69; em 13/12/2010 às 15:00Hs, no endereço: www.comprasnet.gov.br;15/07/2010 das 08:00 às 11:30 Hs e das 13:00 às 16:30 Hs;ENDEREÇO: Rua da Candelária, 65 / 2º andar - Centro - Rio de Janeiro (RJ); a partir de 15/07/2010 às 08:00Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Aquisição de um conjunto de armário deslizante conforme descritivo constante do Edital da licitação.;(0xx21) 25887146;772010
70; em 01/06/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;20/05/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65  12º andar - Centro - Rio de Janeiro (RJ); a partir de 20/05/2010 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Termorresistência, prensa cabo e mesa de comando;(0xx21) 25887000;782010
71; em 05/07/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;21/06/2010 das 08:30 às 11:00 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - 2 andar - Centro - Rio de Janeiro (RJ); a partir de 21/06/2010 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Módulo ethernet e acessórios;(0xx21) 25887150;792010
72; em 23/07/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;13/07/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - 2 andar - Centro - Rio de Janeiro (RJ); a partir de 13/07/2010 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Saco plástico;(0xx21) 25887139;812010
73; em 22/06/2010 às 14:00Hs, no endereço: www.comprasnet.gov.br;09/06/2010 das 09:00 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - 2º andar - Centro - Rio de Janeiro (RJ); a partir de 09/06/2010 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Locação de guindaste, com operador, para utilização durante a Parada Técnica Programada 1P17 da Usina Nuclear de Angra 1, da Central Nuclear Almirante Álvaro Alberto - CNAAA.;(0xx24) 33629000;822010
74; em 12/11/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;29/10/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 29/10/2010 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Detector de Germânio hiperpuro;(0xx21) 25887148;832010
75; em 11/11/2010 às 14:00Hs, no endereço: www.comprasnet.gov.br;27/10/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65. - Centro - Rio de Janeiro (RJ); a partir de 27/10/2010 às 08:30Hs;(0xx21) 25887200      ;Objeto: Pregão Eletrônico -  Cheve elétrica e unidade de monitoração.;(0xx21) 25887071;842010
76; em 21/06/2010 às 14:00Hs, no endereço: www.comprasnet.gov.br;07/06/2010 das 09:00 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65, 2º andar - Centro - Rio de Janeiro (RJ); a partir de 07/06/2010 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Locação de tendas a serem utilizadas durante a execução das Paradas Técnicas Programadas 1P17 da Usina Nuclear de Angra 1 e 2P8 da Usina Nuclear de Angra 2.;(0xx24) 33629000;862010
77; em 26/05/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;13/05/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65. - Centro - Rio de Janeiro (RJ); a partir de 13/05/2011 às 08:30Hs;(0xx21) 25887200      ;OBJETO : PREGAO ELETRONICO   Relé temporizado.;(0xx21) 25887071;872010
78; em 20/05/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;07/05/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65. - Centro - Rio de Janeiro (RJ); a partir de 07/05/2010 às 08:30Hs;(0xx21) 25887294      ;Objeto: Pregão Eletrônico -  Juntas de Expansão;(0xx21) 25887000;882010
79; em 07/07/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;22/06/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 22/06/2010 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Anticorrosivo;(0xx21) 25887150;892010
80; em 01/07/2010 às 14:00Hs, no endereço: www.comprasnet.gov.br;17/06/2010 das 09:00 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65, 2º andar - Centro - Rio de Janeiro (RJ); a partir de 17/06/2010 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Locação de montantes tubulares e pisos de alumínio, para utilização durante a realização das Paradas Técnicas Programadas 1P17 da Usina Nuclear de Angra 1 e 2P8 da Usina Nuclear de Angra 2.;(0xx24) 33629000;902010
81; em 02/06/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;21/05/2010 das 08:30 às 11:00 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 21/05/2010 às 08:30Hs;(0xx21) 25887218      ;Objeto: Pregão Eletrônico -  Prestação de Serviços de Seguro para os Automóveis da Frota da   Eletronuclear.;(0xx21) 25887773;912010
82; em 30/06/2010 às 14:00Hs, no endereço: www.comprasnet.gov.br;15/06/2010 das 09:00 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - 2º andar - Centro - Rio de Janeiro (RJ); a partir de 15/06/2010 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Locação de caminhões, a serem utilizados durante a realização das Paradas Técnicas Programadas 1P17 da Usina Nuclear de Angra 1 e 2P8 da Usina Nuclear de Angra 2, da Central Nuclear Almirante Álvaro Alberto - CNAAA.;(0xx24) 33629000;922010
83; em 02/06/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;21/05/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 21/05/2010 às 08:30Hs;(0xx21) 25887192      ;Objeto: Pregão Eletrônico -  Cartucho hidróxidoelugen;(0xx21) 25887150;932010
84; em 30/06/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;15/06/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 15/06/2010 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Materiais de escritório;(0xx21) 25887140;942010
85; em 22/10/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;08/10/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65. - Centro - Rio de Janeiro (RJ); a partir de 08/10/2010 às 08:30Hs;(0xx21) 25887200      ;Objeto: Pregão Eletrônico -  Carro elétrico utilitário.;(0xx21) 25887071;952010
86; em 20/07/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;07/07/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 07/07/2010 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Conjunto lâmina graduada;(0xx21) 25887141;962010
87; em 16/07/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;05/07/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 05/07/2010 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Terminação baixa tensão.;(0xx21) 25887141;972010
88; em 07/06/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;20/05/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65  12º andar - Centro - Rio de Janeiro (RJ); a partir de 20/05/2010 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Bomba para cromatógrafos de íons;(0xx21) 25887000;982010
89; em 31/08/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;19/08/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65. - Centro - Rio de Janeiro (RJ); a partir de 19/08/2010 às 08:30Hs;(0xx21) 25887294      ;Objeto: Pregão Eletrônico -  Resina Mista;(0xx21) 25887000;992010
90; em 04/08/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;23/07/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65. - Centro - Rio de Janeiro (RJ); a partir de 23/07/2010 às 08:30Hs;(0xx21) 25887294      ;Objeto: Pregão Eletrônico -  Elemento filtrante e filtros de ar.;(0xx21) 25887000;1002010
91; em 01/10/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;21/09/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65. - Centro - Rio de Janeiro (RJ); a partir de 21/09/2010 às 08:30Hs;(0xx21) 25887294      ;OBJETO : PREGAO ELETRONICO   Chapas Metálicas;(0xx21) 25887000;1012010
92; em 29/06/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;28/05/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 28/05/2010 às 08:30Hs;(0xx21) 25887200      ;Objeto: Pregão Eletrônico -  Gás argônio cromatográfico.;(0xx21) 25887071;1032010
93; em 07/07/2010 às 14:00Hs, no endereço: www.comprasnet.gov.br;23/06/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65. - Centro - Rio de Janeiro (RJ); a partir de 23/06/2010 às 08:30Hs;(0xx21) 25887294      ;Objeto: Pregão Eletrônico -  Juntas de Vedação;(0xx21) 25887000;1042010
94; em 06/08/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;26/07/2010 das 09:00 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua Da Candelárioa 65 - 12 Andar - Centro - Rio de Janeiro (RJ); a partir de 26/07/2010 às 09:00Hs;(0xx21) 25887812      ;Objeto: Pregão Eletrônico -  PRESTAçÃO DE SERVIçOS DE MANUTENçÃO, ATUALIZAçÃO E SUPORTE PARA  LICENCIAMENTO DO SOFTWARE AUTOCAD, DE PROPRIEDADE DA ELETRONUCLEAR, COMPOSTO DE 30 (TRINTA)   LICENçAS DE USO DO PROGRAMA AUTOCAD VERSÃO 2006;(0xx21) 25887773;1052010
95; em 22/07/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;09/07/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária,6 - 2 andar - Centro - Rio de Janeiro (RJ); a partir de 09/07/2010 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Trasmissor de pressão diferencial;(0xx21) 25887141;1062010
96; em 28/07/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;16/07/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65. - Centro - Rio de Janeiro (RJ); a partir de 16/07/2010 às 08:30Hs;(0xx21) 25887294      ;Objeto: Pregão Eletrônico -  Kit reparo para selo mecânico;(0xx21) 25887000;1072010
97; em 13/07/2010 às 14:00Hs, no endereço: www.comprasnet.gov.br;01/07/2010 das 09:00 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 01/07/2010 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Locação de sistema de monitoramento com câmeras, para atendimento durante as Paradas Técnicas Programadas 1P17 da Usina Nuclear de Angra 1 e 2P8 da Usina Nuclear de Angra 2.;(0xx24) 33629000;1082010
98; em 17/09/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;16/08/2010 das 08:30 às 11:00 Hs e das 14:00 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 16/08/2010 às 08:30Hs;(0xx21) 25887218      ;Objeto: Pregão Eletrônico -  Prestação de Serviços de Tramitação e Reprografia de Documentação no Canteiro de Obras na Central Nuclear Almirante Alvaro Alberto - CNAAA;(0xx21) 25887687;1092010
99; em 21/07/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;08/07/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65  12º andar - Centro - Rio de Janeiro (RJ); a partir de 08/07/2010 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Solução limpeza;(0xx21) 25887000;1102010
100; em 20/07/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;07/07/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65  12º andar - Centro - Rio de Janeiro (RJ); a partir de 07/07/2010 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Sensor umidade relativa;(0xx21) 25887000;1112010
101; em 14/02/2011 às 14:00Hs, no endereço: www.comprasnet.gov.br;01/02/2011 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da candelaria, 65 2 andar - Centro - Rio de Janeiro (RJ); a partir de 01/02/2011 às 08:30Hs;(0xx21) 25887218      ;Objeto: Pregão Eletrônico -  Fornecimento de Licenas de Uso de Software Audodesk;(0xx21) 25887775;1132010
102; em 13/09/2010 às 14:00Hs, no endereço: www.comprasnet.gov.br;17/08/2010 das 08:00 às 11:30 Hs e das 13:00 às 16:30 Hs;ENDEREÇO: Rua da Candelária, 65 / 2º andar - Centro - Rio de Janeiro (RJ); a partir de 17/08/2010 às 08:00Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Aquisição de tambor amarelo para rejeito radioativo conforme descritivo e anexos constantes do Edital da licitação.;(0xx21) 25887146;1142010
103; em 30/07/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;19/07/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65. - Centro - Rio de Janeiro (RJ); a partir de 19/07/2010 às 08:30Hs;(0xx21) 25887200      ;Objeto: Pregão Eletrônico -  Produtos químicos;(0xx21) 25887071;1152010
104; em 13/08/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;03/08/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 03/08/2010 às 08:30Hs;(0xx21) 25887292      ;OBJETO : PREGAO ELETRONICO   Servo-válvula;(0xx21) 25887148;1162010
105; em 09/08/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;27/07/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65. - Centro - Rio de Janeiro (RJ); a partir de 27/07/2010 às 08:30Hs;(0xx21) 25887200      ;Objeto: Pregão Eletrônico -  Ônibus;(0xx21) 25887071;1172010
106; em 17/06/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;02/06/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65  12º andar - Centro - Rio de Janeiro (RJ); a partir de 02/06/2010 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Equipamento de gravação;(0xx21) 25887000;1182010
107; em 16/11/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;03/11/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65. - Centro - Rio de Janeiro (RJ); a partir de 03/11/2010 às 08:30Hs;(0xx21) 25887200      ;Objeto: Pregão Eletrônico -  Componentes para equipamento de respiração.;(0xx21) 25887071;1192010
108; em 28/07/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;15/07/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - 2 andar - Centro - Rio de Janeiro (RJ); a partir de 15/07/2010 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Fornecimento de caminhão;(0xx21) 25887139;1202010
109; em 09/09/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;25/08/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65  12º andar - Centro - Rio de Janeiro (RJ); a partir de 25/08/2010 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Armário multiuso;(0xx21) 25887000;1212010
110; em 27/08/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;17/08/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - 2 andar - Centro - Rio de Janeiro (RJ); a partir de 17/08/2010 às 08:30Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Fornecimento de porcas e parafusos;(0xx21) 25887139;1222010
111; em 02/09/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;20/08/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65  12º andar - Centro - Rio de Janeiro (RJ); a partir de 20/08/2010 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Materiais de tubulação;(0xx21) 25887000;1232010
112; em 20/09/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;08/09/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 08/09/2010 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Bomba centrífuga;(0xx21) 25887148;1242010
113; em 03/08/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;21/07/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65. - Centro - Rio de Janeiro (RJ); a partir de 21/07/2010 às 08:30Hs;(0xx21) 25887200      ;Objeto: Pregão Eletrônico -  Conectores e eletrodutos.;(0xx21) 25887071;1252010
114; em 25/08/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;13/08/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65. - Centro - Rio de Janeiro (RJ); a partir de 13/08/2010 às 08:30Hs;(0xx21) 25887294      ;Objeto: Pregão Eletrônico -  Manta Térmica;(0xx21) 25887000;1262010
115; em 14/09/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;30/08/2010 das 08:00 às 11:30 Hs e das 13:00 às 16:30 Hs;ENDEREÇO: Rua da Candelária, 65 / 2º andar - Centro - Rio de Janeiro (RJ); a partir de 30/08/2010 às 08:00Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Fornecimento de cinturão de segurança com talabarte Y conforme descritivo constante do Edital da licitação.;(0xx21) 25887146;1272010
116; em 17/02/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;02/09/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - 2 andar - Centro - Rio de Janeiro (RJ); a partir de 02/09/2010 às 08:30Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Fornecimento de respiradores e filtro de segurança.;(0xx21) 25887139;1282010
117; em 25/10/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;08/10/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 08/10/2010 às 08:30Hs;(0xx21) 25887200      ;OBJETO : PREGAO ELETRONICO   Cabos de força e conectores terminais.;(0xx21) 25887071;1292010
118; em 09/09/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;25/08/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - 2 andar - Centro - Rio de Janeiro (RJ); a partir de 25/08/2010 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Vidraria de laboratório;(0xx21) 25887139;1302010
119; em 27/10/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;15/10/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 15/10/2010 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Ar condicionado Split;(0xx21) 25887148;1312010
120; em 13/09/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;27/08/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 27/08/2010 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Pano de limpeza tipo saco;(0xx21) 25887148;1322010
121; em 28/10/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;18/10/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;ENDEREÇO: Rua da Candelária,65 - Centro - Rio de Janeiro (RJ); a partir de 18/10/2010 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Materiais para manutenção mecânica.;(0xx21) 25887198;1332010
122; em 30/09/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;20/09/2010 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65. - Centro - Rio de Janeiro (RJ); a partir de 20/09/2010 às 08:30Hs;(0xx21) 25887294      ;OBJETO : PREGAO ELETRONICO   Juntas de Vedação;(0xx21) 25887000;1342010
123; em 30/08/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;17/08/2010 das 08:00 às 11:30 Hs e das 13:00 às 16:30 Hs;ENDEREÇO: Rua da Candelária, 65 / 12º andar - Centro - Rio de Janeiro (RJ); a partir de 17/08/2010 às 08:00Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Cilindro de armazenamento de ar respirável conforme descritivo constante do Edital da licitação.;(0xx21) 25887141;1352010
124; em 09/09/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;25/08/2010 das 08:00 às 11:30 Hs e das 13:00 às 16:30 Hs;ENDEREÇO: Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 25/08/2010 às 08:00Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Aquisição de alto falantes tipo corneta conforme descritivos constantes do Edital da licitação.;(0xx21) 25887146;1362010
