;Abertura da Proposta;Edital;Endereço;Entrega da Proposta;Fax;Objeto;Telefone;preg_cod
56; em 06/10/2010 às 14:00Hs, no endereço: www.comprasnet.gov.br;23/09/2010 das 09:00 às 12:00 Hs e das 12:15 às 17:00 Hs;ENDEREÇO: R Afonso Cavalcanti 455 sala 455 - Cidade Nova - Rio de Janeiro (RJ); a partir de 23/09/2010 às 09:00Hs;(0xx21) 29762096      ;Objeto: Pregão Eletrônico -  Aquisição         de troféus, medalhas, chaveiros e placas de aço;(0xx21) 29762120;602010
57; em 07/10/2010 às 14:00Hs, no endereço: www.comprasnet.gov.br;23/09/2010 das 09:00 às 12:00 Hs e das 12:15 às 17:00 Hs;ENDEREÇO: R Afonso Cavalcanti 455 sala 455 - Cidade Nova - Rio de Janeiro (RJ); a partir de 23/09/2010 às 09:00Hs;(0xx21) 29762096      ;Objeto: Pregão Eletrônico -  Aquisição de mapasde história, geografia e ciências;(0xx21) 29762120;612010
58; em 08/10/2010 às 14:00Hs, no endereço: www.comprasnet.gov.br;24/09/2010 das 09:00 às 12:00 Hs e das 12:10 às 17:00 Hs;ENDEREÇO: Rua Afonso Cavalcanti 455 sala 455 - Cidade Nova - Rio de Janeiro (RJ); a partir de 24/09/2010 às 09:00Hs; 29762096      ;Objeto: Pregão Eletrônico -  Prestação de serviços de manutenção preventiva e coorretiva de elevadores.; 29762120;632010
59; em 08/10/2010 às 13:30Hs, no endereço: www.comprasnet.gov.br;28/09/2010 das 10:00 às 17:00 Hs ;ENDEREÇO: Rua Afonso Cavalcanti 455 sala 1250 - Cidade Nova - Rio de Janeiro (RJ); a partir de 28/09/2010 às 10:00Hs;(0xx21) 29762830      ;Objeto: Pregão Eletrônico -  Aquisição de equi-pamento de Proteção Individual, pertencentes as classes 4210, 4240 e 8415;(0xx21) 29762830;642010
60; em 14/10/2010 às 14:00Hs, no endereço: www.comprasnet.gov.br;28/09/2010 das 09:00 às 12:00 Hs e das 12:10 às 17:00 Hs;ENDEREÇO: Rua Afonso Cavalcanti, 455 - sala 455 - Cidade Nova - Rio de Janeiro - Rio de Janeiro (RJ); a partir de 28/09/2010 às 09:00Hs;(0xx21) 29762096      ;Objeto: Pregão Eletrônico -  Aquisição de binquedos.;(0xx21) 29762120;662010
61; em 14/10/2010 às 14:00Hs, no endereço: www.comprasnet.gov.br;28/09/2010 das 09:00 às 12:00 Hs e das 12:15 às 17:00 Hs;ENDEREÇO: Rua Afonso Cavalcanti 455 sala 455 - Cidade Nova - Rio de Janeiro (RJ); a partir de 28/09/2010 às 09:00Hs;(0xx21) 29762096      ;Objeto: Pregão Eletrônico -  Prestação de Serviço de Licença de uso de Software.;(0xx21) 29762120;672010
62; em 14/10/2010 às 10:30Hs, no endereço: www.comprasnet.gov.br;30/09/2010 das 09:00 às 12:00 Hs e das 12:15 às 17:00 Hs;ENDEREÇO: Rua Afonso Cavalcanti 455 sala 455 - Cidade Nova - Rio de Janeiro (RJ); a partir de 30/09/2010 às 09:00Hs;(0xx21) 29762096      ;Objeto: Pregão Eletrônico -  Prestação de Servisos de Assessoria Contábil e Financeira aos Conselhos Escola-Comunidade;(0xx21) 29762120;682010
63; em 19/10/2010 às 14:00Hs, no endereço: www.comprasnet.gov.br;30/09/2010 das 09:00 às 12:00 Hs e das 12:15 às 17:00 Hs;ENDEREÇO: Rua Afonso Cavalcanti, 455, sala 455 - Cidade Nova - Rio de Janeiro (RJ); a partir de 30/09/2010 às 09:00Hs;(0xx21) 22931570      ;Objeto: Pregão Eletrônico -  Registro de Preços para aquisição de utensilios de Copa e Cozinha;(0xx21) 29762120;692010
64; em 15/10/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;29/09/2010 das 09:00 às 17:00 Hs ;ENDEREÇO: Rua Afonso Cavalcanti, 455 - sala 852, Bloco 1 do - Cidade Nova - Rio de Janeiro (RJ); a partir de 29/09/2010 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  Elaboração de sistema de registro de preços para posterior aquisição de garrafa térmica com capacidade para 590ml.;(0xx21) 29762022;702010
65; em 20/10/2010 às 14:00Hs, no endereço: www.comprasnet.gov.br;01/10/2010 das 09:00 às 12:00 Hs e das 12:10 às 17:00 Hs;ENDEREÇO: Rua Afonso Cavalcanti- 455 sala- 455 - Cidade Nova - Rio de Janeiro (RJ); a partir de 01/10/2010 às 09:00Hs;(0xx21) 29762096      ;Objeto: Pregão Eletrônico -  Aquisição de cadeira de Rodas;(0xx21) 29762120;712010
66; em 20/10/2010 às 14:00Hs, no endereço: www.comprasnet.gov.br;04/10/2010 das 09:00 às 12:00 Hs e das 12:15 às 17:00 Hs;ENDEREÇO: Rua Afonso Cavalcanti, 455, sala 455 - Cidade Nova - Rio de Janeiro (RJ); a partir de 04/10/2010 às 09:00Hs;(0xx21) 22931570      ;Objeto: Pregão Eletrônico -  Prestação de Serviços de Programação Visual;(0xx21) 29762121;722010
67; em 19/10/2010 às 14:00Hs, no endereço: www.comprasnet.gov.br;04/10/2010 das 09:00 às 12:00 Hs e das 12:10 às 17:00 Hs;ENDEREÇO: Rua Afonso Cavalcanti 455 sala 455 - Cidade Nova - Rio de Janeiro (RJ); a partir de 04/10/2010 às 09:00Hs;(0xx21) 29762096      ;Objeto: Pregão Eletrônico -  Aquisição de mochilas;(0xx21) 29762120;732010
68; em 21/10/2010 às 14:00Hs, no endereço: www.comprasnet.gov.br;04/10/2010 das 09:00 às 12:00 Hs e das 12:15 às 17:00 Hs;ENDEREÇO: Rua Afonso Cavalcanti, 455 sala 455 - Cidade Nova - Rio de Janeiro (RJ); a partir de 04/10/2010 às 09:00Hs;(0xx21) 29762096      ;Objeto: Pregão Eletrônico -  Aquisição de Microfone Palestrante Auricular;(0xx21) 29762120;742010
69; em 29/11/2010 às 14:00Hs, no endereço: www.comprasnet.gov.br;17/11/2010 das 09:00 às 12:00 Hs e das 12:05 às 17:00 Hs;Rua Afonso Cavalcanti 455 sala 455 - Cidade Nova - Rio de Janeiro (RJ); a partir de 17/11/2010 às 09:00Hs;(0xx21) 29762096      ;OBJETO : PREGAO ELETRONICO   Aquisição de Eletrodomésticos;(0xx21) 29762120;752010
70; em 26/10/2010 às 14:00Hs, no endereço: www.comprasnet.gov.br;11/10/2010 das 09:00 às 12:00 Hs e das 12:10 às 17:00 Hs;ENDEREÇO: Rua Afonso Cavalcanti 455 sala 455 - Cidade Nova - Rio de Janeiro (RJ); a partir de 11/10/2010 às 09:00Hs;(0xx21) 29762096      ;Objeto: Pregão Eletrônico -  Aquisição de Material Esportivo para o Projeto Gibi.;(0xx21) 29762120;762010
71; em 11/11/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;28/10/2010 das 09:00 às 17:00 Hs ;Rua Afonso Cavalcanti, 455 - sala 852 - Bloco 1 do - Cidade Nova - Rio de Janeiro (RJ); a partir de 28/10/2010 às 09:00Hs;(0xx21) 22738495      ;OBJETO : PREGAO ELETRONICO   Aquisição de equipamentos para atender ao programa das praticas integrativas e complementares na Rede Básica da SMSDC(vibrador massageador, mesa de massagem, cadeira de massoterapia e aparelho de eletroacupuntura).;(0xx21) 29762022;772010
72; em 19/11/2010 às 14:00Hs, no endereço: www.comprasnet.gov.br;14/10/2010 das 09:00 às 12:00 Hs e das 12:10 às 17:00 Hs;ENDEREÇO: Rua Afonso Cavalcanti 455 sala 455 - Cidade Nova - Rio de Janeiro (RJ); a partir de 14/10/2010 às 09:00Hs;(0xx21) 29762096      ;Objeto: Pregão Eletrônico -  Registro de Preçospara aquisição de quadro Escolar.;(0xx21) 29762120;782010
73; em 27/10/2010 às 13:00Hs, no endereço: www.comprasnet.gov.br;14/10/2010 das 09:00 às 12:00 Hs e das 12:10 às 17:00 Hs;ENDEREÇO: Rua Afoso Cavalcanti 455 sala 455 - Ciddae Nova - Rio de Janeiro (RJ); a partir de 14/10/2010 às 09:00Hs;(0xx21) 29762096      ;Objeto: Pregão Eletrônico -  Aquisição de material pedagogico;(0xx21) 29762120;792010
74; em 27/10/2010 às 14:00Hs, no endereço: www.comprasnet.gov.br;15/10/2010 das 09:00 às 12:00 Hs e das 12:15 às 17:00 Hs;ENDEREÇO: Rua Afonso Cavalcanti, 455 sala 455 - Cidade Nova - Rio de Janeiro (RJ); a partir de 15/10/2010 às 09:00Hs;(0xx21) 22931570      ;Objeto: Pregão Eletrônico -  Registro de Preços para a Aquisição de Óculos;(0xx21) 29762120;802010
75; em 04/11/2010 às 14:00Hs, no endereço: www.comprasnet.gov.br;19/10/2010 das 09:00 às 12:00 Hs e das 12:10 às 17:00 Hs;ENDEREÇO: Rua Afonso Cavalcanti,455 sala 455 - Cidade Nova - Rio de Janeiro (RJ); a partir de 19/10/2010 às 09:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Registro de Preços para aquisição de Globo Terrestre e Material Dourado;(0xx21) 29762120;812010
76; em 03/11/2010 às 12:00Hs, no endereço: www.comprasnet.gov.br;18/10/2010 das 09:00 às 17:00 Hs ;ENDEREÇO: Rua Afonso Cavalcanti, 455 - sala 852 - Bl 01 do C - Cidade Nova - Rio de Janeiro (RJ); a partir de 18/10/2010 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  Elaboração de Sistema de Registro de Preços para posterior aquisição de paletes plasticos termoformados em PEAD.;(0xx21) 29762022;822010
77; em 03/11/2010 às 14:30Hs, no endereço: www.comprasnet.gov.br;18/10/2010 das 09:00 às 17:00 Hs ;ENDEREÇO: Rua Afonso Cavalcanti, 455 - sala 852, BL 01 do CA - Cidade Nova - Rio de Janeiro (RJ); a partir de 18/10/2010 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  Elaboração de Sistema de Registro de Preços para posterior aquisição de material para acupuntura.;(0xx21) 29762022;832010
78; em 04/11/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;18/10/2010 das 09:00 às 17:00 Hs ;ENDEREÇO: Rua Afonso Cavalcanti 455 sala 852 - bloco 1 do CA - Cidade Nova - Rio de Janeiro (RJ); a partir de 18/10/2010 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  Elaboração de sistema de registro de preços para posterior aquisição de material medico hospitalar(produtos para curativos).;(0xx21) 29762022;842010
79; em 04/11/2010 às 14:00Hs, no endereço: www.comprasnet.gov.br;20/10/2010 das 10:00 às 17:00 Hs ;ENDEREÇO: Rua Afonso Cavalcanti nº 455 - Cidade Nova - Rio de Janeiro (RJ); a partir de 20/10/2010 às 10:00Hs;(0xx21) 29762830      ;Objeto: Pregão Eletrônico -  Prestação de serviços de operação e manutenção da piscina de uso publico do Parque Natural Municipal do Mendanha;(0xx21) 29762830;852010
80; em 04/11/2010 às 15:00Hs, no endereço: www.comprasnet.gov.br;20/10/2010 das 09:00 às 17:00 Hs ;ENDEREÇO: Rua Afonso Cavalcanti, 455- sala 852, bloco 1 do C - Cidade Nova - Rio de Janeiro (RJ); a partir de 20/10/2010 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  Elaboração de Sistema de Registro de Preços para posterior aquisição de estadiometro e régua antropometrica.;(0xx21) 29762022;862010
81; em 05/11/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;19/10/2010 das 09:00 às 17:00 Hs ;ENDEREÇO: Rua Afonso Cavalcanti, 455, sala 852, bloco 1 do C - Cidade Nova - Rio de Janeiro (RJ); a partir de 19/10/2010 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  Elaboração de sistema de registro de preços para posterior aquisição de material medico cirurgico(grupo1).;(0xx21) 29762022;872010
82; em 05/11/2010 às 14:00Hs, no endereço: www.comprasnet.gov.br;21/10/2010 das 09:00 às 12:00 Hs e das 12:10 às 17:00 Hs;ENDEREÇO: Rua Afonso Cavalcanti 455 sala 455 - Cidade Nova - Rio de Janeiro (RJ); a partir de 21/10/2010 às 09:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Registro de Preços para aquisição de equipamentos administrativos;(0xx21) 29762120;882010
83; em 08/11/2010 às 14:00Hs, no endereço: www.comprasnet.gov.br;21/10/2010 das 09:00 às 12:00 Hs e das 12:10 às 17:00 Hs;ENDEREÇO: Rua Afonsoo Cavalcanti 455 sala 455 - Cidade Nova - Rio de Janeiro (RJ); a partir de 21/10/2010 às 09:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Aquisição de mesas;(0xx21) 29762120;892010
84; em 05/11/2010 às 10:30Hs, no endereço: www.comprasnet.gov.br;20/10/2010 das 10:00 às 17:00 Hs ;ENDEREÇO: Rua Afonso Cavalcanti 455 - sala 1250 - Cidade Nova - Rio de Janeiro (RJ); a partir de 20/10/2010 às 10:00Hs;(0xx21) 29762830      ;Objeto: Pregão Eletrônico -  Aquisição de cami-sas de malha, calças, bonés e chapéus conforme especificado no Termo de Referência - Anexo I.;(0xx21) 29762830;902010
85; em 08/02/2011 às 10:00Hs, no endereço: www.comprasnet.gov.br;21/10/2010 das 09:00 às 17:00 Hs ;ENDEREÇO: Rua Afonso Cavalcanti, 455 sala 852 - Bloco 1 do C - Cidade Nova - Rio de Janeiro (RJ); a partir de 21/10/2010 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  Prestação de Serviço de Manutenção Preventiva e Corretiva de Equipamentos Básicos de Laboratório pertencentes a diversas Unidades da SMSDC.;(0xx21) 29762022;912010
86; em 08/11/2010 às 15:00Hs, no endereço: www.comprasnet.gov.br;22/10/2010 das 09:00 às 17:00 Hs ;ENDEREÇO: Rua Afonso Cavalcanti, 455 sala 852 - Bloco 1 do C - Cidade Nova - Rio de Janeiro (RJ); a partir de 22/10/2010 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  Aquisição de peças, acessorios e pneus para as viaturas administrativas e operacionais da frota propria da SUBDEC.;(0xx21) 29762022;922010
87; em 23/11/2010 às 14:00Hs, no endereço: www.comprasnet.gov.br;25/10/2010 das 09:00 às 12:00 Hs e das 12:10 às 17:00 Hs;ENDEREÇO: Rua Afonso Cavalcanti 455 sala 455 - Cidade Nova - Rio de Janeiro (RJ); a partir de 25/10/2010 às 09:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Aquisição de Papel higiênico;(0xx21) 29762120;932010
88; em 11/11/2010 às 14:00Hs, no endereço: www.comprasnet.gov.br;27/10/2010 das 09:00 às 12:00 Hs e das 12:10 às 17:00 Hs;ENDEREÇO: Rua Afonso Cavalcanti 455 sala 455 - Cidade Nova - Rio de Janeiro (RJ); a partir de 27/10/2010 às 09:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Registro de Preçospara aquisição de GLP Gás liquefeito de Petról eo.;(0xx21) 29762120;942010
89; em 09/11/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;25/10/2010 das 09:00 às 17:00 Hs ;ENDEREÇO: Rua Afonso Cavalcanti, 455 - sala 852, Bloco 1 do - Cidade Nova - Rio de Janeiro (RJ); a partir de 25/10/2010 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  Prestação de serviço de manutenção preventiva e corretiva de 2(dois) arquivos de microfilmagem.;(0xx21) 29762022;952010
90; em 22/11/2010 às 14:00Hs, no endereço: www.comprasnet.gov.br;09/11/2010 das 09:00 às 12:00 Hs e das 12:10 às 17:00 Hs;ENDEREÇO: Rua afonso Cavalcanti 455 sala 455 - Cidade Nova - Rio de Janeiro (RJ); a partir de 09/11/2010 às 09:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Registro de Preçospara aquisição de Máquina de Calcular;(0xx21) 29762120;962010
91; em 12/11/2010 às 14:00Hs, no endereço: www.comprasnet.gov.br;28/10/2010 das 09:00 às 12:00 Hs e das 12:10 às 17:00 Hs;ENDEREÇO: Rua Afonso Cavalcanti 455 sala 455 - Cidade Nova - Rio de Janeiro (RJ); a partir de 28/10/2010 às 09:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Registode Preços  para aquisição de armário;(0xx21) 29762120;972010
92; em 16/11/2010 às 11:00Hs, no endereço: www.comprasnet.gov.br;03/11/2010 das 09:00 às 17:00 Hs ;ENDEREÇO: Rua Afonso Cavalcanti, 455 14andar sala 1445 - Cidade Nova - Rio de Janeiro (RJ); a partir de 03/11/2010 às 09:00Hs;(0xx21) 22734390      ;Objeto: Pregão Eletrônico -  Aquisição de equipamentos de informática conforme descritos no Termo de Referência parte integrante do Edital;(0xx21) 29763062;982010
93; em 24/11/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;10/11/2010 das 09:00 às 17:00 Hs ;ENDEREÇO: Rua Afonso Cavalcanti, 455 sala 852 - Bloco 1 do C - Cidade Nova - Rio de Janeiro (RJ); a partir de 10/11/2010 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  Elaboração de Sistema de Regsitro de Preços para posterior aquisição de Papel Higiênico para atender aos diversos Órgãos da SMSDC.;(0xx21) 29762022;992010
94; em 18/11/2010 às 14:00Hs, no endereço: www.comprasnet.gov.br;04/11/2010 das 09:00 às 12:00 Hs e das 12:10 às 17:00 Hs;ENDEREÇO: Rua Afonso Cavalcanti 455 sala 455 - Cidade Nova - Rio de Janeiro (RJ); a partir de 04/11/2010 às 09:00Hs;(0xx21) 29762096      ;Objeto: Pregão Eletrônico -  Prestação de serviços de Agência de Viagens.;(0xx21) 29762120;1002010
95; em 21/12/2010 às 10:30Hs, no endereço: www.comprasnet.gov.br;08/12/2010 das 10:00 às 17:00 Hs ;RUA AFONSO CAVALCANTI 455 sala 1250 - Cidade Nova - Rio de Janeiro (RJ); a partir de 08/12/2010 às 10:00Hs;(0xx21) 29762830      ;OBJETO : PREGAO ELETRONICO   Contratação de serviço para fornecimento e instalação de 4(quatro) estações fixas de Monitoramento da Qualidade do Ar e de Meteorologia da Cidade do Rio de Ja-neiro a serem entregues e instaladas no Municí-pio do Rio de Janeiro, de acordo com os termos e condições descritas, caracterizadas e especi-ficadas no Projeto Básico (Anexo I);(0xx21) 29762830;1012010
96; em 07/12/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;23/11/2010 das 09:00 às 17:00 Hs ;ENDEREÇO: Rua Afonso Cavalcanti, 455 - sala 852, Bloco I do - Cidade Nova - Rio de Janeiro (RJ); a partir de 23/11/2010 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  Elaboração de Sistema de Registro de Preços para posterior aquisição de Indicador Biologico, Teste de Bowie Dick e Integradores Quimicos para Esterilizadores a Vapor(autoclaves), com cessão de equipamento para encubação e leitura do teste para uso do indicador biologico.;(0xx21) 29762022;1042010
97; em 17/12/2010 às 10:30Hs, no endereço: www.comprasnet.gov.br;07/12/2010 das 10:00 às 17:00 Hs ;ENDEREÇO: Rua Afonso Cavalcanti 455 sala 1250 - Cidade Nova - Rio de Janeiro (RJ); a partir de 07/12/2010 às 10:00Hs;(0xx21) 29762830      ;Objeto: Pregão Eletrônico -  Aquisição de mate-rial plástico pertencentes as classes 4210, 4720, 4730, 5660 e 7240 devidamente descritos caracterizados e especificados no Termo de Referência, parte integrante deste Edital;(0xx21) 29762830;1052010
98; em 06/12/2010 às 14:30Hs, no endereço: www.comprasnet.gov.br;24/11/2010 das 10:00 às 17:00 Hs ;ENDEREÇO: Rua Afonso Cavalcanti, 455 - sala 1250 - Cidade Nova - Rio de Janeiro (RJ); a partir de 24/11/2010 às 10:00Hs;(0xx21) 29762830      ;Objeto: Pregão Eletrônico -  Aquisição de aduboquímico e formicida devidamente descritos e ca-racterizados e especificados no Termo de Referência;(0xx21) 29762830;1062010
99; em 08/12/2010 às 09:00Hs, no endereço: www.comprasnet.gov.br;26/11/2010 das 09:00 às 17:00 Hs ;ENDEREÇO: Av. Presidente Vargas n 3131 sala 1204 - Cidade Nova - Rio de Janeiro (RJ); a partir de 26/11/2010 às 09:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Aquisição, instalação e configuração de componentes para a expansão dos ativos de rede existentes e operacionais, devidamente descritos, caracterizados e especificados no Orientador (TR), parte integrante do edital.;(0xx21) 39711826;1082010
100; em 08/12/2010 às 14:00Hs, no endereço: www.comprasnet.gov.br;26/11/2010 das 08:00 às 17:00 Hs ;ENDEREÇO: Av. Presidente Vargas n 3131 sala 1204 - Cidade Nova - Rio de Janeiro (RJ); a partir de 26/11/2010 às 08:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Contratação de serviço de manutenção e suporte técnico das 250 licenças CITRIX, serviços estes devidamente descritos, caracterizados e especificados do Termode Referência, parte integrante do edital.;(0xx21) 39711826;1092010
101; em 16/12/2010 às 10:00Hs, no endereço: www.comprasnet.gov.br;25/11/2010 das 09:00 às 17:00 Hs ;ENDEREÇO: Rua Afonso Cavalcanti, 455 - sala 852, bloco 1 do - Cidade Nova - Rio de Janeiro (RJ); a partir de 25/11/2010 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  Registro de Preços para prestação de serviço de lavagem de roupas processadas, bem como fornecimento de produtos, materiais, mão de obra e transporte, necessarios ao desempenho das atividades e execução continuada dos serviços, devidamente descritos, caracterizados e especificados no Projeto Básico.;(0xx21) 29762022;1102010
102; em 27/12/2010 às 14:00Hs, no endereço: www.comprasnet.gov.br;14/12/2010 das 09:00 às 12:00 Hs e das 12:05 às 17:00 Hs;ENDEREÇO: Rua Afonso Cavalcanti 455 sala 455 - Cidade Nova - Rio de Janeiro (RJ); a partir de 14/12/2010 às 09:00Hs;(0xx21) 29762096      ;Objeto: Pregão Eletrônico -  Aquisição de vocalizador;(0xx21) 29762120;1112010
